"codigo_producto","descripcion","negocio","seccion","linea","categoria","abastecimiento","comuna","region","tienda","zonal","mes","año","semestre","fecha","motivo","ubicación_motivo","merma_unidad","merma_monto","merma_unidad_p","merma_monto_p"
"28620","QUESO DE CABEZA TRIPA NATURAL PACEL KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Interno","Bodega","-0.425","-1847","0.425","1847"
"28620","QUESO DE CABEZA TRIPA NATURAL PACEL KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Interno","Bodega","-0.28","-1217","0.28","1217"
"28620","QUESO DE CABEZA TRIPA NATURAL PACEL KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Interno","Bodega","-0.43","-1868","0.43","1868"
"28620","QUESO DE CABEZA TRIPA NATURAL PACEL KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Interno","Bodega","-0.445","-1934","0.445","1934"
"28620","QUESO DE CABEZA TRIPA NATURAL PACEL KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/25/2016","Interno","Bodega","-0.085","-369","0.085","369"
"28620","QUESO DE CABEZA TRIPA NATURAL PACEL KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-0.216","-939","0.216","939"
"28620","QUESO DE CABEZA TRIPA NATURAL PACEL KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Interno","Bodega","-0.112","-487","0.112","487"
"28620","QUESO DE CABEZA TRIPA NATURAL PACEL KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Interno","Bodega","-0.108","-469","0.108","469"
"549605","CALUGON CLASICO C/NUECES PELAYO 920 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CONFITES REGULARES","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/24/2016","Clientes","Sala de Ventas","-1","-1418","1","1418"
"578655","MECANO MANJAR COSTA 27 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Interno","Bodega","-1","-150","1","150"
"578655","MECANO MANJAR COSTA 27 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Clientes","Sala de Ventas","-1","-150","1","150"
"401652001","YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Interno","Bodega","-1","-315","1","315"
"401652001","YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-1","-318","1","318"
"401652001","YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/17/2016","Interno","Bodega","-1","-318","1","318"
"401652001","YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Interno","Bodega","-15","-4769","15","4769"
"401652001","YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Interno","Bodega","-1","-311","1","311"
"401652001","YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Interno","Bodega","-1","-319","1","319"
"401652001","YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/17/2016","Interno","Bodega","-1","-313","1","313"
"401652001","YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Vencimiento","Bodega","-13","-4450","13","4450"
"401652001","YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Interno","Bodega","-2","-641","2","641"
"401652001","YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-1","-321","1","321"
"401652001","YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Vencimiento","Bodega","-2","-621","2","621"
"401652001","YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/24/2016","Interno","Bodega","-2","-621","2","621"
"358393","DURAZNO EN MITAD MERKAT 590 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","CONSERVAS DE FRUTAS","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Interno","Bodega","-17","-9456","17","9456"
"358393","DURAZNO EN MITAD MERKAT 590 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","CONSERVAS DE FRUTAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Interno","Bodega","-1","-556","1","556"
"358393","DURAZNO EN MITAD MERKAT 590 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","CONSERVAS DE FRUTAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Interno","Bodega","-3","-1669","3","1669"
"358393","DURAZNO EN MITAD MERKAT 590 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","CONSERVAS DE FRUTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-1","-556","1","556"
"177512","GALLETA SEMI BANADA RIGOCHOC DEU 113 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","GALLETAS","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Clientes","Sala de Ventas","-1","-461","1","461"
"177512","GALLETA SEMI BANADA RIGOCHOC DEU 113 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","GALLETAS","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Clientes","Sala de Ventas","-1","-461","1","461"
"177512","GALLETA SEMI BANADA RIGOCHOC DEU 113 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","GALLETAS","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Clientes","Sala de Ventas","-2","-928","2","928"
"177512","GALLETA SEMI BANADA RIGOCHOC DEU 113 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","GALLETAS","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Clientes","Sala de Ventas","-1","-466","1","466"
"177512","GALLETA SEMI BANADA RIGOCHOC DEU 113 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","GALLETAS","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Clientes","Sala de Ventas","-1","-462","1","462"
"177512","GALLETA SEMI BANADA RIGOCHOC DEU 113 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","GALLETAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Interno","Bodega","-1","-467","1","467"
"6451","CABELLOS DE ANGEL Nº1 CAROZZI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-2","-770","2","770"
"6451","CABELLOS DE ANGEL Nº1 CAROZZI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Interno","Bodega","-2","-770","2","770"
"6451","CABELLOS DE ANGEL Nº1 CAROZZI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Interno","Bodega","-1","-385","1","385"
"6451","CABELLOS DE ANGEL Nº1 CAROZZI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Interno","Bodega","-2","-770","2","770"
"6451","CABELLOS DE ANGEL Nº1 CAROZZI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/17/2016","Interno","Bodega","-1","-385","1","385"
"6451","CABELLOS DE ANGEL Nº1 CAROZZI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Interno","Bodega","-1","-385","1","385"
"6451","CABELLOS DE ANGEL Nº1 CAROZZI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-1","-385","1","385"
"6451","CABELLOS DE ANGEL Nº1 CAROZZI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Interno","Bodega","-1","-385","1","385"
"6451","CABELLOS DE ANGEL Nº1 CAROZZI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-1","-385","1","385"
"6451","CABELLOS DE ANGEL Nº1 CAROZZI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Interno","Bodega","-1","-385","1","385"
"6451","CABELLOS DE ANGEL Nº1 CAROZZI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-1","-385","1","385"
"6451","CABELLOS DE ANGEL Nº1 CAROZZI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-1","-385","1","385"
"6451","CABELLOS DE ANGEL Nº1 CAROZZI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Interno","Bodega","-1","-385","1","385"
"6451","CABELLOS DE ANGEL Nº1 CAROZZI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/25/2016","Interno","Bodega","-1","-385","1","385"
"572373","MAMADERA BOCA ANCHA SIMONDS 260 ML","PGC","PGC NO ALIMENTACION","CUIDADO BEBE & KIDS","ACCESORIOS BEBE","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-1","-2160","1","2160"
"572373","MAMADERA BOCA ANCHA SIMONDS 260 ML","PGC","PGC NO ALIMENTACION","CUIDADO BEBE & KIDS","ACCESORIOS BEBE","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Interno","Bodega","-1","-2160","1","2160"
"564333","RAMITAS SALADAS MERKAT 270G","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","SNACKS","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Interno","Bodega","-1","-572","1","572"
"564333","RAMITAS SALADAS MERKAT 270G","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","SNACKS","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Vencimiento","Bodega","-6","-3434","6","3434"
"608770","PACK JALEA LIGHT FRUTILLA NESTLE 4X110GR","PERECIBLES","LACTEOS","REFRIGERADOS","POSTRES FRESCOS","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Vencimiento","Bodega","-2","-1632","2","1632"
"608770","PACK JALEA LIGHT FRUTILLA NESTLE 4X110GR","PERECIBLES","LACTEOS","REFRIGERADOS","POSTRES FRESCOS","Directo","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Interno","Bodega","-1","-816","1","816"
"608770","PACK JALEA LIGHT FRUTILLA NESTLE 4X110GR","PERECIBLES","LACTEOS","REFRIGERADOS","POSTRES FRESCOS","Directo","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Interno","Bodega","-1","-816","1","816"
"967601002","YOGURT BOLS S/LACT ACTIVIA 1 K, FRUTILLA","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Interno","Bodega","-1","-1071","1","1071"
"967601002","YOGURT BOLS S/LACT ACTIVIA 1 K, FRUTILLA","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Vencimiento","Bodega","-5","-5353","5","5353"
"958809","PECHUGA PAVO COCIDA KING 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Interno","Bodega","-0.025","-115","0.025","115"
"958809","PECHUGA PAVO COCIDA KING 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Interno","Bodega","-0.035","-161","0.035","161"
"958809","PECHUGA PAVO COCIDA KING 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Interno","Bodega","-0.165","-760","0.165","760"
"958809","PECHUGA PAVO COCIDA KING 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Interno","Bodega","-0.1","-461","0.1","461"
"958809","PECHUGA PAVO COCIDA KING 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Interno","Bodega","-0.03","-138","0.03","138"
"958809","PECHUGA PAVO COCIDA KING 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/24/2016","Interno","Bodega","-0.37","-1705","0.37","1705"
"958809","PECHUGA PAVO COCIDA KING 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-0.174","-802","0.174","802"
"958809","PECHUGA PAVO COCIDA KING 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Interno","Bodega","-0.132","-608","0.132","608"
"958809","PECHUGA PAVO COCIDA KING 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Interno","Bodega","-0.118","-544","0.118","544"
"7386","LECHE CONDENSADA NESTLE SUR TR 397 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","LECHE ABARROTES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Interno","Bodega","-10","-6568","10","6568"
"7386","LECHE CONDENSADA NESTLE SUR TR 397 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","LECHE ABARROTES","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Interno","Bodega","-1","-659","1","659"
"38384","MANZANA VERDE KILO","PERECIBLES","FRUTAS Y VERDURAS","FRUTAS","POMACEAS","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-0.25","-123","0.25","123"
"38384","MANZANA VERDE KILO","PERECIBLES","FRUTAS Y VERDURAS","FRUTAS","POMACEAS","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Interno","Bodega","-0.38","-188","0.38","188"
"38384","MANZANA VERDE KILO","PERECIBLES","FRUTAS Y VERDURAS","FRUTAS","POMACEAS","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Interno","Bodega","-0.24","-119","0.24","119"
"38384","MANZANA VERDE KILO","PERECIBLES","FRUTAS Y VERDURAS","FRUTAS","POMACEAS","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-0.605","-302","0.605","302"
"38384","MANZANA VERDE KILO","PERECIBLES","FRUTAS Y VERDURAS","FRUTAS","POMACEAS","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/14/2016","Interno","Bodega","-0.19","-95","0.19","95"
"38384","MANZANA VERDE KILO","PERECIBLES","FRUTAS Y VERDURAS","FRUTAS","POMACEAS","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-0.22","-110","0.22","110"
"38384","MANZANA VERDE KILO","PERECIBLES","FRUTAS Y VERDURAS","FRUTAS","POMACEAS","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Interno","Bodega","-0.215","-98","0.215","98"
"38384","MANZANA VERDE KILO","PERECIBLES","FRUTAS Y VERDURAS","FRUTAS","POMACEAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-1.855","-902","1.855","902"
"38384","MANZANA VERDE KILO","PERECIBLES","FRUTAS Y VERDURAS","FRUTAS","POMACEAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Interno","Bodega","-1.75","-852","1.75","852"
"38384","MANZANA VERDE KILO","PERECIBLES","FRUTAS Y VERDURAS","FRUTAS","POMACEAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-0.53","-258","0.53","258"
"38384","MANZANA VERDE KILO","PERECIBLES","FRUTAS Y VERDURAS","FRUTAS","POMACEAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Interno","Bodega","-0.565","-275","0.565","275"
"38384","MANZANA VERDE KILO","PERECIBLES","FRUTAS Y VERDURAS","FRUTAS","POMACEAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Interno","Bodega","-1.215","-565","1.215","565"
"52070","JAMON PAVO AHUMADO SOPRAVAL 1 KG.","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-0.092","-507","0.092","507"
"52070","JAMON PAVO AHUMADO SOPRAVAL 1 KG.","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-0.077","-424","0.077","424"
"52070","JAMON PAVO AHUMADO SOPRAVAL 1 KG.","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Interno","Bodega","-0.021","-116","0.021","116"
"52070","JAMON PAVO AHUMADO SOPRAVAL 1 KG.","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Interno","Bodega","-0.128","-705","0.128","705"
"52070","JAMON PAVO AHUMADO SOPRAVAL 1 KG.","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-0.108","-595","0.108","595"
"52070","JAMON PAVO AHUMADO SOPRAVAL 1 KG.","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Interno","Bodega","-0.046","-253","0.046","253"
"52070","JAMON PAVO AHUMADO SOPRAVAL 1 KG.","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Interno","Bodega","-0.051","-281","0.051","281"
"52070","JAMON PAVO AHUMADO SOPRAVAL 1 KG.","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-0.102","-562","0.102","562"
"597755","MARGARINA LIGHT POTE CALO 500 GR","PERECIBLES","LACTEOS","MARGARINA","MARGARINA LIGHT","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Interno","Bodega","-2","-1477","2","1477"
"597755","MARGARINA LIGHT POTE CALO 500 GR","PERECIBLES","LACTEOS","MARGARINA","MARGARINA LIGHT","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Interno","Bodega","-4","-2725","4","2725"
"623148","JUREL NATURAL NAVEGANTE 425 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","CONSERVAS DE PESCADOS","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-2","-1262","2","1262"
"623148","JUREL NATURAL NAVEGANTE 425 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","CONSERVAS DE PESCADOS","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-1","-631","1","631"
"508439","ALIM PERRO CARNE&VEGETALES PEDIGREE 15K","NON FOOD","ALIMENTOS Y ACCESORIOS ANIMALES","ALIMENTOS PARA PERRO","ALIMENTO PERRO ADULTO","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Interno","Bodega","-1","-17024","1","17024"
"355626","ESPIRALES MERKAT 1 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Interno","Bodega","-1","-567","1","567"
"355626","ESPIRALES MERKAT 1 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-1","-567","1","567"
"355626","ESPIRALES MERKAT 1 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-1","-567","1","567"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Interno","Bodega","-0.087","-122","0.087","122"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-0.301","-421","0.301","421"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Interno","Bodega","-0.02","-28","0.02","28"
